competition,season,match_id,kick_off,team,goals_scored,goals_conceded,competition_stage,goal_difference,winner,goals_scored_HT,goals_conceded_HT,Advantage_HT,Stoppage_Time_Goals_HT,Stoppage_Time_Goals,Goals_Scored_Midfielders,Goals_Scored_Forwards,Goals_Scored_Defenders,Goals_Scored_Goalkeepers
Spain - La Liga,2018/2019,16231,16:15:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2018/2019,16240,21:30:00.000,Barcelona,4,4,Regular Season,0,0,2,1,1,0,1,0,4,0,0
Spain - La Liga,2018/2019,16240,21:30:00.000,Villarreal,4,4,Regular Season,0,0,1,2,-1,0,0,0,4,0,0
Spain - La Liga,2018/2019,16248,20:45:00.000,Atlético Madrid,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2018/2019,16248,20:45:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2018/2019,16265,20:45:00.000,Real Sociedad,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2018/2019,16265,20:45:00.000,Barcelona,2,1,Regular Season,1,1,1,0,1,0,0,0,0,2,0
Spain - La Liga,2018/2019,16275,21:30:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,1,1,0,0
Spain - La Liga,2018/2019,16275,21:30:00.000,Deportivo Alavés,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2018/2019,16289,20:45:00.000,Barcelona,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2018/2019,16289,20:45:00.000,Levante UD,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2018/2019,16306,18:30:00.000,Barcelona,2,0,Regular Season,2,1,1,0,1,0,0,1,0,0,0
Spain - La Liga,2018/2019,16306,18:30:00.000,Getafe,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2018/2019,16317,16:15:00.000,Eibar,2,2,Regular Season,0,0,2,2,0,0,0,0,0,1,0
Spain - La Liga,2018/2019,16317,16:15:00.000,Barcelona,2,2,Regular Season,0,0,2,2,0,0,0,0,2,0,0
Europe - Champions League,2009/2010,18235,20:45:00.000,Bayern Munich,0,2,Final,-2,0,0,1,-1,0,0,0,0,0,0
Europe - Champions League,2009/2010,18235,20:45:00.000,Inter Milan,2,0,Final,2,1,1,0,1,0,0,0,2,0,0
Europe - Champions League,2010/2011,18236,20:45:00.000,Barcelona,3,1,Final,2,1,1,1,0,0,0,0,3,0,0
Europe - Champions League,2010/2011,18236,20:45:00.000,Manchester United,1,3,Final,-2,0,1,1,0,0,0,0,1,0,0
Europe - Champions League,2011/2012,18237,20:45:00.000,Bayern Munich,1,1,Final,0,0,0,0,0,0,0,1,1,1,1
Europe - Champions League,2011/2012,18237,20:45:00.000,Chelsea,1,1,Final,0,0,0,0,0,0,0,1,2,2,0
Europe - Champions League,2012/2013,18240,20:45:00.000,Bayern Munich,2,1,Final,1,1,0,0,0,0,0,0,2,0,0
Europe - Champions League,2012/2013,18240,20:45:00.000,Borussia Dortmund,1,2,Final,-1,0,0,0,0,0,0,1,0,0,0
Europe - Champions League,2013/2014,18241,20:45:00.000,Atlético Madrid,1,4,Final,-3,0,1,0,1,0,0,0,0,1,0
Europe - Champions League,2013/2014,18241,20:45:00.000,Real Madrid,4,1,Final,3,1,0,1,-1,0,1,0,2,2,0
Europe - Champions League,2014/2015,18242,20:45:00.000,Barcelona,3,1,Final,2,1,1,0,1,0,1,1,2,0,0
Europe - Champions League,2014/2015,18242,20:45:00.000,Juventus,1,3,Final,-2,0,0,1,-1,0,0,0,1,0,0
Europe - Champions League,2015/2016,18243,20:45:00.000,Real Madrid,1,1,Final,0,0,1,0,1,0,0,0,3,3,0
Europe - Champions League,2015/2016,18243,20:45:00.000,Atlético Madrid,1,1,Final,0,0,0,1,-1,0,0,1,1,0,0
Europe - Champions League,2016/2017,18244,20:45:00.000,Real Madrid,4,1,Final,3,1,1,1,0,0,0,2,2,0,0
Europe - Champions League,2016/2017,18244,20:45:00.000,Juventus,1,4,Final,-3,0,1,1,0,0,0,0,1,0,0
Europe - Champions League,2017/2018,18245,20:45:00.000,Liverpool,1,3,Final,-2,0,0,0,0,0,0,0,1,0,0
Europe - Champions League,2017/2018,18245,20:45:00.000,Real Madrid,3,1,Final,2,1,0,0,0,0,0,0,3,0,0
Europe - Champions League,2018/2019,22912,21:00:00.000,Tottenham Hotspur,0,2,Final,-2,0,0,1,-1,0,0,0,0,0,0
Europe - Champions League,2018/2019,22912,21:00:00.000,Liverpool,2,0,Final,2,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2004/2005,68313,21:00:00.000,Osasuna,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2004/2005,68313,21:00:00.000,Barcelona,3,0,Regular Season,3,1,2,0,2,0,1,0,3,0,0
Spain - La Liga,2004/2005,68314,20:00:00.000,Málaga,0,4,Regular Season,-4,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2004/2005,68314,20:00:00.000,Barcelona,4,0,Regular Season,4,1,2,0,2,0,0,1,3,0,0
Spain - La Liga,2004/2005,68315,20:00:00.000,Barcelona,2,1,Regular Season,1,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2004/2005,68315,20:00:00.000,Levante UD,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2004/2005,68316,19:00:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,1,0,2,0,0
Spain - La Liga,2004/2005,68316,19:00:00.000,Albacete,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2005/2006,68317,20:00:00.000,Real Zaragoza,2,2,Regular Season,0,0,0,0,0,0,0,0,1,1,0
Spain - La Liga,2005/2006,68317,20:00:00.000,Barcelona,2,2,Regular Season,0,0,0,0,0,0,0,0,1,0,0
Spain - La Liga,2005/2006,68318,22:00:00.000,Osasuna,0,3,Regular Season,-3,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2005/2006,68318,22:00:00.000,Barcelona,3,0,Regular Season,3,1,0,0,0,0,0,0,3,0,0
Spain - La Liga,2005/2006,68319,20:00:00.000,Real Madrid,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2005/2006,68319,20:00:00.000,Barcelona,3,0,Regular Season,3,1,1,0,1,0,0,0,3,0,0
Spain - La Liga,2005/2006,68320,19:00:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,1,0,0,0
Spain - La Liga,2005/2006,68320,19:00:00.000,Villarreal,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2005/2006,68321,21:00:00.000,Barcelona,2,1,Regular Season,1,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2005/2006,68321,21:00:00.000,Sevilla,1,2,Regular Season,-1,0,0,0,0,0,0,0,1,0,0
Spain - La Liga,2005/2006,68322,22:00:00.000,Barcelona,3,1,Regular Season,2,1,1,0,1,0,0,0,3,0,0
Spain - La Liga,2005/2006,68322,22:00:00.000,Cádiz,1,3,Regular Season,-2,0,0,1,-1,0,1,1,0,0,0
Spain - La Liga,2005/2006,68323,21:00:00.000,Barcelona,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2005/2006,68323,21:00:00.000,Celta Vigo,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2005/2006,68324,19:00:00.000,Deportivo Alavés,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2005/2006,68324,19:00:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2005/2006,68325,19:00:00.000,Barcelona,3,0,Regular Season,3,1,1,0,1,0,0,0,3,0,0
Spain - La Liga,2005/2006,68325,19:00:00.000,Mallorca,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,68326,21:00:00.000,Celta Vigo,2,3,Regular Season,-1,0,1,0,1,0,0,0,2,0,0
Spain - La Liga,2006/2007,68326,21:00:00.000,Barcelona,3,2,Regular Season,1,1,0,1,-1,0,0,0,3,0,0
Spain - La Liga,2006/2007,68327,20:00:00.000,Osasuna,0,3,Regular Season,-3,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2006/2007,68327,20:00:00.000,Barcelona,3,0,Regular Season,3,1,3,0,3,0,0,0,3,0,0
Spain - La Liga,2006/2007,68328,21:00:00.000,Barcelona,1,1,Regular Season,0,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2006/2007,68328,21:00:00.000,Valencia,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2006/2007,68329,19:00:00.000,Barcelona,3,1,Regular Season,2,1,2,1,1,0,0,0,3,0,0
Spain - La Liga,2006/2007,68329,19:00:00.000,Sevilla,1,3,Regular Season,-2,0,1,2,-1,0,0,0,1,0,0
Spain - La Liga,2006/2007,68330,21:00:00.000,Barcelona,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,68330,21:00:00.000,Real Madrid,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2006/2007,68331,21:00:00.000,Real Zaragoza,1,3,Regular Season,-2,0,1,1,0,0,0,0,0,1,0
Spain - La Liga,2006/2007,68331,21:00:00.000,Barcelona,3,1,Regular Season,2,1,1,1,0,0,1,0,3,0,0
Spain - La Liga,2006/2007,68332,19:00:00.000,Valencia,2,1,Regular Season,1,1,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,68332,19:00:00.000,Barcelona,1,2,Regular Season,-1,0,0,0,0,0,1,0,1,0,0
Spain - La Liga,2006/2007,68333,21:00:00.000,Barcelona,3,0,Regular Season,3,1,2,0,2,0,0,1,1,0,0
Spain - La Liga,2006/2007,68333,21:00:00.000,Athletic Club,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2006/2007,68334,22:00:00.000,Sevilla,2,1,Regular Season,1,1,1,1,0,0,0,0,1,1,0
Spain - La Liga,2006/2007,68334,22:00:00.000,Barcelona,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2006/2007,68335,22:00:00.000,Real Madrid,3,3,Regular Season,0,0,2,2,0,0,0,0,2,1,0
Spain - La Liga,2006/2007,68335,22:00:00.000,Barcelona,3,3,Regular Season,0,0,2,2,0,0,1,0,3,0,0
Spain - La Liga,2006/2007,68336,21:00:00.000,Gimnàstic Tarragona,1,5,Regular Season,-4,0,0,3,-3,0,0,0,1,0,0
Spain - La Liga,2006/2007,68336,21:00:00.000,Barcelona,5,1,Regular Season,4,1,3,0,3,0,1,0,3,2,0
Spain - La Liga,2005/2006,68339,21:00:00.000,Getafe,1,3,Regular Season,-2,0,0,1,-1,0,0,0,0,1,0
Spain - La Liga,2005/2006,68339,21:00:00.000,Barcelona,3,1,Regular Season,2,1,1,0,1,0,0,1,2,0,0
Spain - La Liga,2006/2007,68340,20:00:00.000,Barcelona,3,0,Regular Season,3,1,1,0,1,0,1,0,3,0,0
Spain - La Liga,2006/2007,68340,20:00:00.000,Racing Santander,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,68341,20:00:00.000,Barcelona,4,0,Regular Season,4,1,3,0,3,0,0,0,3,1,0
Spain - La Liga,2006/2007,68341,20:00:00.000,Recreativo Huelva,0,4,Regular Season,-4,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2005/2006,68342,19:00:00.000,Barcelona,2,1,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Spain - La Liga,2005/2006,68342,19:00:00.000,Athletic Club,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2006/2007,68347,22:00:00.000,Barcelona,3,1,Regular Season,2,1,1,1,0,1,1,0,2,1,0
Spain - La Liga,2006/2007,68347,22:00:00.000,Athletic Club,1,3,Regular Season,-2,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2005/2006,68348,22:00:00.000,Barcelona,2,1,Regular Season,1,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2005/2006,68348,22:00:00.000,Espanyol,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2005/2006,68350,19:00:00.000,Atlético Madrid,3,1,Regular Season,2,1,1,0,1,0,0,0,3,0,0
Spain - La Liga,2005/2006,68350,19:00:00.000,Barcelona,1,3,Regular Season,-2,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2005/2006,68351,22:00:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2005/2006,68351,22:00:00.000,Real Zaragoza,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2004/2005,68352,21:00:00.000,Getafe,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2004/2005,68352,21:00:00.000,Barcelona,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2004/2005,68353,22:00:00.000,Espanyol,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2004/2005,68353,22:00:00.000,Barcelona,1,0,Regular Season,1,1,1,0,1,0,0,1,0,0,0
Spain - La Liga,2005/2006,68354,21:00:00.000,Racing Santander,1,4,Regular Season,-3,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2005/2006,68354,21:00:00.000,Barcelona,4,1,Regular Season,3,1,1,0,1,0,0,0,3,1,0
Spain - La Liga,2007/2008,68356,22:00:00.000,Barcelona,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2007/2008,68356,22:00:00.000,Espanyol,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2007/2008,68358,22:00:00.000,Barcelona,2,2,Regular Season,0,0,1,1,0,0,0,0,2,0,0
Spain - La Liga,2007/2008,68358,22:00:00.000,Recreativo Huelva,2,2,Regular Season,0,0,1,1,0,0,0,2,0,0,0
Spain - La Liga,2007/2008,68359,20:00:00.000,Espanyol,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2007/2008,68359,20:00:00.000,Barcelona,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2007/2008,68360,19:00:00.000,Levante UD,1,5,Regular Season,-4,0,1,2,-1,0,0,0,1,0,0
Spain - La Liga,2007/2008,68360,19:00:00.000,Barcelona,5,1,Regular Season,4,1,2,1,1,0,0,1,4,0,0
Spain - La Liga,2007/2008,68361,22:00:00.000,Barcelona,1,4,Regular Season,-3,0,0,2,-2,0,0,0,1,0,0
Spain - La Liga,2007/2008,68361,22:00:00.000,Real Madrid,4,1,Regular Season,3,1,2,0,2,0,0,0,4,0,0
Spain - La Liga,2007/2008,68363,22:00:00.000,Real Valladolid,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2007/2008,68363,22:00:00.000,Barcelona,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2007/2008,68364,20:00:00.000,Barcelona,1,3,Regular Season,-2,0,1,3,-2,0,0,0,1,0,0
Spain - La Liga,2007/2008,68364,20:00:00.000,Villarreal,3,1,Regular Season,2,1,3,1,2,0,0,2,0,0,0
Spain - La Liga,2007/2008,68365,20:00:00.000,Barcelona,2,4,Regular Season,-2,0,1,2,-1,0,0,0,2,0,0
Spain - La Liga,2007/2008,68365,20:00:00.000,Atlético Madrid,4,2,Regular Season,2,1,2,1,1,0,0,0,3,0,0
Spain - La Liga,2007/2008,68366,21:00:00.000,Barcelona,2,3,Regular Season,-1,0,1,0,1,0,0,0,2,0,0
Spain - La Liga,2007/2008,68366,21:00:00.000,Mallorca,3,2,Regular Season,1,1,0,1,-1,0,1,1,2,0,0
Spain - La Liga,2008/2009,69138,21:00:00.000,Sporting Gijón,1,6,Regular Season,-5,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2008/2009,69138,21:00:00.000,Barcelona,6,1,Regular Season,5,1,2,0,2,0,0,1,4,0,0
Spain - La Liga,2008/2009,69139,20:00:00.000,Barcelona,1,2,Regular Season,-1,0,0,0,0,0,0,1,0,0,0
Spain - La Liga,2008/2009,69139,20:00:00.000,Espanyol,2,1,Regular Season,1,1,0,0,0,0,0,2,0,0,0
Spain - La Liga,2007/2008,69141,19:00:00.000,Barcelona,6,0,Regular Season,6,1,3,0,3,0,0,1,5,0,0
Spain - La Liga,2007/2008,69141,19:00:00.000,Valencia,0,6,Regular Season,-6,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2008/2009,69142,19:00:00.000,Málaga,0,6,Regular Season,-6,0,0,4,-4,0,0,0,0,0,0
Spain - La Liga,2008/2009,69142,19:00:00.000,Barcelona,6,0,Regular Season,6,1,4,0,4,0,0,1,4,1,0
Spain - La Liga,2007/2008,69143,22:00:00.000,Barcelona,4,1,Regular Season,3,1,3,1,2,0,0,0,3,1,0
Spain - La Liga,2007/2008,69143,22:00:00.000,Real Zaragoza,1,4,Regular Season,-3,0,1,3,-2,0,0,1,0,0,0
Spain - La Liga,2007/2008,69144,17:00:00.000,Atlético Madrid,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2007/2008,69144,17:00:00.000,Barcelona,3,0,Regular Season,3,1,2,0,2,0,0,2,1,0,0
Spain - La Liga,2007/2008,69145,22:00:00.000,Barcelona,3,0,Regular Season,3,1,2,0,2,0,0,0,3,0,0
Spain - La Liga,2007/2008,69145,22:00:00.000,Valencia,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2007/2008,69146,22:00:00.000,Barcelona,1,1,Regular Season,0,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2007/2008,69146,22:00:00.000,Sevilla,1,1,Regular Season,0,0,1,0,1,0,0,0,0,0,0
Spain - La Liga,2008/2009,69147,19:00:00.000,CD Numancia de Soria,1,0,Regular Season,1,1,1,0,1,0,0,0,0,0,0
Spain - La Liga,2008/2009,69147,19:00:00.000,Barcelona,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2007/2008,69148,22:00:00.000,Sevilla,1,2,Regular Season,-1,0,0,0,0,0,1,0,1,0,0
Spain - La Liga,2007/2008,69148,22:00:00.000,Barcelona,2,1,Regular Season,1,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2008/2009,69149,22:00:00.000,Valencia,0,4,Regular Season,-4,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2008/2009,69149,22:00:00.000,Barcelona,4,0,Regular Season,4,1,2,0,2,0,0,0,3,1,0
Spain - La Liga,2007/2008,69151,22:00:00.000,Levante UD,1,4,Regular Season,-3,0,0,2,-2,0,0,1,0,0,0
Spain - La Liga,2007/2008,69151,22:00:00.000,Barcelona,4,1,Regular Season,3,1,2,0,2,0,0,0,4,0,0
Spain - La Liga,2004/2005,69153,20:00:00.000,Albacete,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2004/2005,69153,20:00:00.000,Barcelona,2,1,Regular Season,1,1,1,0,1,0,0,1,1,0,0
Spain - La Liga,2006/2007,69154,19:00:00.000,Racing Santander,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,69154,19:00:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2006/2007,69155,21:00:00.000,Barcelona,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,69155,21:00:00.000,Villarreal,2,0,Regular Season,2,1,0,0,0,0,0,1,1,0,0
Spain - La Liga,2006/2007,69156,19:00:00.000,Barcelona,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2006/2007,69156,19:00:00.000,Levante UD,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,69157,22:00:00.000,Getafe,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,69157,22:00:00.000,Barcelona,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2007/2008,69158,19:00:00.000,Almería,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2007/2008,69158,19:00:00.000,Barcelona,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2006/2007,69159,19:00:00.000,Mallorca,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,69159,19:00:00.000,Barcelona,1,0,Regular Season,1,1,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,69160,20:00:00.000,Real Sociedad,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,69160,20:00:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,1,1,0,0
Spain - La Liga,2006/2007,69162,19:00:00.000,Barcelona,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2006/2007,69162,19:00:00.000,Real Betis,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2005/2006,69164,20:30:00.000,Málaga,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2005/2006,69164,20:30:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2006/2007,69165,21:00:00.000,Barcelona,2,2,Regular Season,0,0,1,1,0,0,0,0,2,0,0
Spain - La Liga,2006/2007,69165,21:00:00.000,Espanyol,2,2,Regular Season,0,0,1,1,0,0,1,0,2,0,0
Spain - La Liga,2007/2008,69166,19:00:00.000,Barcelona,3,0,Regular Season,3,1,1,0,1,0,1,0,3,0,0
Spain - La Liga,2007/2008,69166,19:00:00.000,Real Betis,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2007/2008,69169,19:00:00.000,Barcelona,3,1,Regular Season,2,1,2,0,2,0,0,1,2,0,0
Spain - La Liga,2007/2008,69169,19:00:00.000,Athletic Club,1,3,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
Spain - La Liga,2007/2008,69170,21:00:00.000,RC Deportivo La Coruña,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Spain - La Liga,2007/2008,69170,21:00:00.000,Barcelona,2,1,Regular Season,1,1,1,1,0,0,0,1,1,0,0
Spain - La Liga,2008/2009,69171,22:00:00.000,Barcelona,3,0,Regular Season,3,1,1,0,1,0,1,0,3,0,0
Spain - La Liga,2008/2009,69171,22:00:00.000,Sevilla,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2005/2006,69172,22:00:00.000,Real Betis,1,5,Regular Season,-4,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2005/2006,69172,22:00:00.000,Barcelona,5,1,Regular Season,4,1,1,0,1,0,0,0,3,0,0
Spain - La Liga,2007/2008,69173,21:00:00.000,Barcelona,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Spain - La Liga,2007/2008,69173,21:00:00.000,Racing Santander,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,69174,22:00:00.000,Barcelona,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2006/2007,69174,22:00:00.000,RC Deportivo La Coruña,1,1,Regular Season,0,0,0,1,-1,0,0,1,0,0,0
Spain - La Liga,2006/2007,69175,22:00:00.000,Barcelona,2,1,Regular Season,1,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2006/2007,69175,22:00:00.000,RC Deportivo La Coruña,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2006/2007,69176,21:00:00.000,Atlético Madrid,0,6,Regular Season,-6,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2006/2007,69176,21:00:00.000,Barcelona,6,0,Regular Season,6,1,3,0,3,1,1,1,4,1,0
Spain - La Liga,2008/2009,69177,21:03:00.000,Barcelona,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Spain - La Liga,2008/2009,69177,21:03:00.000,Almería,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2007/2008,69178,20:00:00.000,Getafe,2,0,Regular Season,2,1,1,0,1,0,1,0,2,0,0
Spain - La Liga,2007/2008,69178,20:00:00.000,Barcelona,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Spain - La Liga,2006/2007,69179,20:00:00.000,Barcelona,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2006/2007,69179,20:00:00.000,Real Zaragoza,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Spain - La Liga,2007/2008,69180,19:00:00.000,Barcelona,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2007/2008,69180,19:00:00.000,Racing Santander,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2007/2008,69181,19:00:00.000,Athletic Club,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2007/2008,69181,19:00:00.000,Barcelona,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Spain - La Liga,2007/2008,69182,22:00:00.000,Barcelona,2,1,Regular Season,1,1,1,0,1,0,0,0,2,0,0
Spain - La Liga,2007/2008,69182,22:00:00.000,Real Zaragoza,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Spain - La Liga,2008/2009,69183,20:00:00.000,Barcelona,5,0,Regular Season,5,1,3,0,3,0,0,0,5,0,0
Spain - La Liga,2008/2009,69183,20:00:00.000,RC Deportivo La Coruña,0,5,Regular Season,-5,0,0,3,-3,0,0,0,0,0,0
Spain - La Liga,2007/2008,69184,20:00:00.000,Recreativo Huelva,0,3,Regular Season,-3,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2007/2008,69184,20:00:00.000,Barcelona,3,0,Regular Season,3,1,0,0,0,0,0,1,1,1,0
Spain - La Liga,2008/2009,69185,19:00:00.000,Atlético Madrid,4,3,Regular Season,1,1,1,2,-1,0,0,0,4,0,0
Spain - La Liga,2008/2009,69185,19:00:00.000,Barcelona,3,4,Regular Season,-1,0,2,1,1,0,0,0,3,0,0
Spain - La Liga,2007/2008,69186,22:00:00.000,Barcelona,5,3,Regular Season,2,1,3,1,2,0,0,3,2,0,0
Spain - La Liga,2007/2008,69186,22:00:00.000,Real Murcia CF,3,5,Regular Season,-2,0,1,3,-2,0,0,1,1,0,0
Spain - La Liga,2007/2008,69187,19:00:00.000,Barcelona,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
Spain - La Liga,2007/2008,69187,19:00:00.000,Osasuna,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2008/2009,69189,22:00:00.000,Barcelona,4,1,Regular Season,3,1,0,0,0,0,0,0,4,0,0
Spain - La Liga,2008/2009,69189,22:00:00.000,CD Numancia de Soria,1,4,Regular Season,-3,0,0,0,0,0,0,0,0,0,0
Spain - La Liga,2008/2009,69195,20:00:00.000,Barcelona,2,2,Regular Season,0,0,0,2,-2,0,0,0,2,0,0
